,material_id,cif
1868,1868,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.92344000
_cell_length_b   3.97609000
_cell_length_c   4.52460000
_cell_angle_alpha   64.38591000
_cell_angle_beta   79.65532000
_cell_angle_gamma   68.53378000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   59.21285407
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.45607037  0.92089121  0.05803479  1
  C  C1  1  0.08215863  0.89713597  0.10608833  1
  C  C2  1  0.40640371  0.28627370  0.42408712  1
  C  C3  1  0.89647041  0.63580917  0.72004897  1
  C  C4  1  0.45394786  0.27942901  0.07832009  1
  C  C5  1  0.82718959  0.30362139  0.02965528  1
  C  C6  1  0.71084534  0.50249237  0.28344677  1
  C  C7  1  0.50411111  0.91400420  0.71257588  1
  C  C8  1  0.19939987  0.69788969  0.85266400  1
  C  C9  1  0.01366993  0.56462860  0.41630597  1
"
1869,1869,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.51489000
_cell_length_b   3.89610000
_cell_length_c   5.95343095
_cell_angle_alpha   71.24051256
_cell_angle_beta   73.43942463
_cell_angle_gamma   81.48661000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   73.85227992
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.95560652  0.36197363  0.41431595  1
  C  C1  1  0.20096468  0.60305032  0.92944672  1
  C  C2  1  0.64068515  0.52823436  0.56260540  1
  C  C3  1  0.47557841  0.84329346  0.41475972  1
  C  C4  1  0.03425842  0.91759520  0.78115775  1
  C  C5  1  0.51368319  0.40070798  0.81744413  1
  C  C6  1  0.98526042  0.57419884  0.17272778  1
  C  C7  1  0.71922941  0.08372856  0.92954094  1
  C  C8  1  0.69062604  0.87256306  0.17164099  1
  C  C9  1  0.16207236  0.04514599  0.52630573  1
"
1870,1870,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.46145000
_cell_length_b   2.54259000
_cell_length_c   10.53360411
_cell_angle_alpha   96.84845385
_cell_angle_beta   95.04150842
_cell_angle_gamma   92.06611000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   65.12833156
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.52809586  0.58929678  0.08085288  1
  C  C1  1  0.92896467  0.40293210  0.87623387  1
  C  C2  1  0.86964991  0.21460806  0.74419195  1
  C  C3  1  0.68578299  0.72255325  0.34409832  1
  C  C4  1  0.64737804  0.18998352  0.27988961  1
  C  C5  1  0.45566028  0.48321031  0.94054045  1
  C  C6  1  0.28082742  0.92137765  0.54860711  1
  C  C7  1  0.56802237  0.12145367  0.14493184  1
  C  C8  1  0.75400839  0.83654775  0.48455717  1
  C  C9  1  0.34159869  0.11696682  0.68027149  1
"
1871,1871,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.41133000
_cell_length_b   3.56880551
_cell_length_c   8.69807213
_cell_angle_alpha   89.62416758
_cell_angle_beta   82.13926191
_cell_angle_gamma   70.69410900
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   69.91905481
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.89642462  0.90216243  0.68721622  1
  C  C1  1  0.06092256  0.16171560  0.09450868  1
  C  C2  1  0.77740748  0.24933150  0.58910094  1
  C  C3  1  0.49627001  0.21738867  0.17186579  1
  C  C4  1  0.77184634  0.97422711  0.85445094  1
  C  C5  1  0.15006556  0.66104145  0.43019572  1
  C  C6  1  0.20344231  0.03441270  0.93292005  1
  C  C7  1  0.38725440  0.27621727  0.34174273  1
  C  C8  1  0.13379024  0.52723586  0.59267642  1
  C  C9  1  0.94797167  0.08419842  0.41553311  1
"
1872,1872,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42666000
_cell_length_b   5.36781788
_cell_length_c   5.39647000
_cell_angle_alpha   106.84226061
_cell_angle_beta   102.36086000
_cell_angle_gamma   90.07287150
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   65.56815059
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.70246382  0.24238394  0.17916227  1
  C  C1  1  0.20005926  0.37355308  0.17279067  1
  C  C2  1  0.16809790  0.83723530  0.11056835  1
  C  C3  1  0.94591206  0.05040746  0.64647771  1
  C  C4  1  0.43978130  0.64908580  0.63011735  1
  C  C5  1  0.93656692  0.77986100  0.62285443  1
  C  C6  1  0.46612975  0.18513934  0.69092490  1
  C  C7  1  0.52567022  0.47330035  0.81000370  1
  C  C8  1  0.68929559  0.97183498  0.15491871  1
  C  C9  1  0.11299419  0.54925086  0.99282662  1
"
1873,1873,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.47165000
_cell_length_b   3.68190000
_cell_length_c   7.50994733
_cell_angle_alpha   91.88382496
_cell_angle_beta   89.97990714
_cell_angle_gamma   89.93772000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   68.30630288
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.01316860  0.06076778  0.38354962  1
  C  C1  1  0.01282235  0.05440736  0.89453371  1
  C  C2  1  0.51292739  0.14130774  0.78557461  1
  C  C3  1  0.51295259  0.54726063  0.78262325  1
  C  C4  1  0.51264241  0.83332166  0.63774046  1
  C  C5  1  0.01263784  0.87451310  0.53541266  1
  C  C6  1  0.01312258  0.36492841  0.04166131  1
  C  C7  1  0.01283784  0.64851693  0.89621268  1
  C  C8  1  0.51309961  0.16208810  0.30121472  1
  C  C9  1  0.51311328  0.33309132  0.14486689  1
"
1874,1874,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.41165000
_cell_length_b   3.41316000
_cell_length_c   5.41547790
_cell_angle_alpha   98.88334620
_cell_angle_beta   98.74505417
_cell_angle_gamma   93.91410000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   61.30749567
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.51559796  0.38067721  0.76387804  1
  C  C1  1  0.77972759  0.12720439  0.37282686  1
  C  C2  1  0.63285806  0.50144878  0.53230855  1
  C  C3  1  0.98257027  0.85109653  0.53720248  1
  C  C4  1  0.26775232  0.13455557  0.04488668  1
  C  C5  1  0.46573654  0.85193345  0.19704084  1
  C  C6  1  0.22357890  0.09020625  0.76471775  1
  C  C7  1  0.25844489  0.64709567  0.37310195  1
  C  C8  1  0.98471326  0.33350508  0.19668307  1
  C  C9  1  0.61435651  0.48076558  0.04876939  1
"
1875,1875,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.54524620
_cell_length_b   3.54576000
_cell_length_c   5.62757509
_cell_angle_alpha   94.50434891
_cell_angle_beta   94.50930770
_cell_angle_gamma   119.37152081
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   60.89697753
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.34203406  0.20278443  0.67326323  1
  C  C1  1  0.95633009  0.74492092  0.97228816  1
  C  C2  1  0.74804690  0.30746510  0.07054568  1
  C  C3  1  0.99659840  0.08953967  0.17116253  1
  C  C4  1  0.69148587  0.82628619  0.34861637  1
  C  C5  1  0.49764938  0.35931141  0.27080071  1
  C  C6  1  0.39370121  0.95270443  0.87386659  1
  C  C7  1  0.61131215  0.70380371  0.77304158  1
  C  C8  1  0.56395289  0.13846294  0.47234275  1
  C  C9  1  0.87490585  0.00939968  0.59591719  1
"
1876,1876,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.47844000
_cell_length_b   4.12618000
_cell_length_c   6.07490000
_cell_angle_alpha   78.39709000
_cell_angle_beta   89.97935000
_cell_angle_gamma   89.99220000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   60.85537720
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.97287297  0.35405610  0.89754135  1
  C  C1  1  0.97275576  0.50954309  0.31566765  1
  C  C2  1  0.47281009  0.13714437  0.88983444  1
  C  C3  1  0.47277236  0.71840418  0.32598660  1
  C  C4  1  0.97279830  0.56394605  0.66294109  1
  C  C5  1  0.47292160  0.09601306  0.62918085  1
  C  C6  1  0.47277836  0.76062579  0.58149838  1
  C  C7  1  0.47261253  0.80940041  0.05125988  1
  C  C8  1  0.97266416  0.58839820  0.05537304  1
  C  C9  1  0.97288817  0.27929375  0.53731873  1
"
1877,1877,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.51298000
_cell_length_b   3.62776000
_cell_length_c   7.50465637
_cell_angle_alpha   89.00490811
_cell_angle_beta   89.77255822
_cell_angle_gamma   70.11698000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   64.32791711
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.29213816  0.03400676  0.78423119  1
  C  C1  1  0.00708002  0.60032361  0.60545070  1
  C  C2  1  0.20311382  0.21357123  0.08920660  1
  C  C3  1  0.70158072  0.21527770  0.19528119  1
  C  C4  1  0.19217492  0.23591949  0.47833154  1
  C  C5  1  0.38417702  0.84956969  0.96260114  1
  C  C6  1  0.01376122  0.58824145  0.96207026  1
  C  C7  1  0.69432257  0.23421141  0.37170925  1
  C  C8  1  0.09965481  0.41579456  0.78395456  1
  C  C9  1  0.37780444  0.86196502  0.60610116  1
"
1878,1878,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.28254863
_cell_length_b   3.53729000
_cell_length_c   5.17482000
_cell_angle_alpha   85.33770000
_cell_angle_beta   81.34169567
_cell_angle_gamma   77.89671622
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   58.00445372
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.33284827  0.26847731  0.21254059  1
  C  C1  1  0.02745830  0.98876713  0.36174340  1
  C  C2  1  0.67419770  0.35836979  0.34662057  1
  C  C3  1  0.48688749  0.49355526  0.60758750  1
  C  C4  1  0.16725108  0.86317406  0.63627977  1
  C  C5  1  0.97968868  0.63794962  0.19735481  1
  C  C6  1  0.51995944  0.13346104  0.95158472  1
  C  C7  1  0.83960779  0.76362069  0.92287001  1
  C  C8  1  0.23011793  0.20771592  0.74353733  1
  C  C9  1  0.77656581  0.41919108  0.81572050  1
"
1879,1879,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.12518000
_cell_length_b   4.46938948
_cell_length_c   5.45990000
_cell_angle_alpha   83.47358699
_cell_angle_beta   82.43072000
_cell_angle_gamma   71.04070109
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   71.29170023
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.52635109  0.61523340  0.38345734  1
  C  C1  1  0.91465059  0.85986166  0.74221802  1
  C  C2  1  0.62203172  0.75253677  0.13961113  1
  C  C3  1  0.60775577  0.18155139  0.73089370  1
  C  C4  1  0.17987608  0.83092479  0.51133922  1
  C  C5  1  0.27967450  0.30503524  0.93038467  1
  C  C6  1  0.31573405  0.07371192  0.12854263  1
  C  C7  1  0.05644575  0.10486464  0.36013334  1
  C  C8  1  0.71100247  0.31997657  0.48952905  1
  C  C9  1  0.94853856  0.62897103  0.94092080  1
"
1880,1880,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.91620000
_cell_length_b   4.14547000
_cell_length_c   5.00164618
_cell_angle_alpha   100.27674888
_cell_angle_beta   95.56516048
_cell_angle_gamma   111.13050000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   73.36462595
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.71563153  0.19065017  0.01936989  1
  C  C1  1  0.36218053  0.62093778  0.80143859  1
  C  C2  1  0.85399934  0.08552007  0.77831701  1
  C  C3  1  0.63775903  0.73950789  0.64940345  1
  C  C4  1  0.28307832  0.17108647  0.43040471  1
  C  C5  1  0.15908200  0.84600622  0.23120263  1
  C  C6  1  0.14554195  0.27493926  0.67232831  1
  C  C7  1  0.60615504  0.48103621  0.41905358  1
  C  C8  1  0.39286129  0.88025435  0.03086502  1
  C  C9  1  0.83940616  0.51657689  0.21825721  1
"
1881,1881,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.52502000
_cell_length_b   4.86549000
_cell_length_c   5.43113722
_cell_angle_alpha   70.26056437
_cell_angle_beta   89.76132524
_cell_angle_gamma   75.41889000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   60.54050495
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.74753210  0.44949046  0.70653902  1
  C  C1  1  0.75568763  0.54907571  0.14313782  1
  C  C2  1  0.34117491  0.32160476  0.59946019  1
  C  C3  1  0.05710864  0.82519996  0.37226515  1
  C  C4  1  0.57161350  0.79303969  0.54442320  1
  C  C5  1  0.24500099  0.52671152  0.31557691  1
  C  C6  1  0.69050209  0.87203502  0.96440361  1
  C  C7  1  0.78971764  0.34645984  0.99208305  1
  C  C8  1  0.51987841  0.99141015  0.69979560  1
  C  C9  1  0.84494049  0.04063300  0.10624475  1
"
1882,1882,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.47775000
_cell_length_b   3.54177518
_cell_length_c   8.32995870
_cell_angle_alpha   78.24457769
_cell_angle_beta   89.99292102
_cell_angle_gamma   69.56000459
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   66.86017478
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.82824812  0.04286825  0.63419988  1
  C  C1  1  0.06932031  0.55822718  0.42644233  1
  C  C2  1  0.62807136  0.43594733  0.02195703  1
  C  C3  1  0.28440552  0.13082569  0.53593678  1
  C  C4  1  0.38548520  0.92145728  0.23013511  1
  C  C5  1  0.50800099  0.67699006  0.87004720  1
  C  C6  1  0.44023748  0.81793322  0.42375594  1
  C  C7  1  0.01511329  0.66143430  0.23269002  1
  C  C8  1  0.17078946  0.34929675  0.12037317  1
  C  C9  1  0.94386597  0.80697964  0.78696814  1
"
1883,1883,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.51440000
_cell_length_b   4.51887736
_cell_length_c   5.78638972
_cell_angle_alpha   78.17201052
_cell_angle_beta   89.96691915
_cell_angle_gamma   73.99826397
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   61.74777212
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.29711194  0.88338297  0.45340254  1
  C  C1  1  0.40801556  0.66400642  0.32622870  1
  C  C2  1  0.27337714  0.93302338  0.68954433  1
  C  C3  1  0.40689410  0.66501623  0.89165550  1
  C  C4  1  0.57535399  0.33022662  0.40679319  1
  C  C5  1  0.58467429  0.30924402  0.90580403  1
  C  C6  1  0.66081255  0.15931419  0.68085348  1
  C  C7  1  0.33770981  0.80258942  0.08535507  1
  C  C8  1  0.14028718  0.19931965  0.30713550  1
  C  C9  1  0.15755733  0.16244261  0.04980875  1
"
1884,1884,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44811000
_cell_length_b   4.75759787
_cell_length_c   5.01485000
_cell_angle_alpha   87.81545735
_cell_angle_beta   88.08987000
_cell_angle_gamma   82.19906077
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   57.80258925
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.61029484  0.48982562  0.51545996  1
  C  C1  1  0.47889299  0.93136471  0.21725973  1
  C  C2  1  0.10133110  0.41219525  0.69223207  1
  C  C3  1  0.01913329  0.89287020  0.67788315  1
  C  C4  1  0.06992882  0.65054653  0.87953755  1
  C  C5  1  0.01437537  0.14674008  0.83177106  1
  C  C6  1  0.53050976  0.82503901  0.50845093  1
  C  C7  1  0.70462174  0.40435164  0.24022977  1
  C  C8  1  0.92165576  0.11588600  0.13239659  1
  C  C9  1  0.56784114  0.65411175  0.05469279  1
"
1885,1885,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.69312000
_cell_length_b   4.25129742
_cell_length_c   4.83256009
_cell_angle_alpha   85.84534454
_cell_angle_beta   67.89376171
_cell_angle_gamma   84.68634207
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   69.93594910
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.88608359  0.10651148  0.43952516  1
  C  C1  1  0.37400059  0.45228805  0.92318684  1
  C  C2  1  0.41033521  0.10121502  0.94705880  1
  C  C3  1  0.75469366  0.59057881  0.72325784  1
  C  C4  1  0.68105804  0.94291476  0.70264571  1
  C  C5  1  0.81247013  0.45898046  0.41889716  1
  C  C6  1  0.40750294  0.52740791  0.42829320  1
  C  C7  1  0.19348121  0.59716040  0.21904819  1
  C  C8  1  0.15936648  0.52205301  0.71441614  1
  C  C9  1  0.15753724  0.94811040  0.19547938  1
"
1886,1886,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.34125000
_cell_length_b   3.76981707
_cell_length_c   4.99649000
_cell_angle_alpha   90.36702341
_cell_angle_beta   95.93317000
_cell_angle_gamma   106.70866666
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   59.91208178
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.24597566  0.87985778  0.19214888  1
  C  C1  1  0.99612342  0.11773910  0.56890674  1
  C  C2  1  0.70475890  0.31975424  0.92481563  1
  C  C3  1  0.53023675  0.21299039  0.18213882  1
  C  C4  1  0.74478632  0.38572649  0.44251611  1
  C  C5  1  0.07231732  0.77244570  0.44958168  1
  C  C6  1  0.34808423  0.72133663  0.71120153  1
  C  C7  1  0.78077017  0.97439686  0.80547910  1
  C  C8  1  0.03198648  0.70652975  0.93178423  1
  C  C9  1  0.42898634  0.37044357  0.66308148  1
"
1887,1887,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43134000
_cell_length_b   3.26827000
_cell_length_c   9.34750960
_cell_angle_alpha   98.65144246
_cell_angle_beta   95.17309290
_cell_angle_gamma   93.29324000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   72.94318714
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.55908602  0.47293669  0.93901273  1
  C  C1  1  0.02467959  0.34258260  0.87147525  1
  C  C2  1  0.16197283  0.88191681  0.13689254  1
  C  C3  1  0.42626638  0.95141071  0.66984018  1
  C  C4  1  0.95892803  0.08027754  0.73758022  1
  C  C5  1  0.36170122  0.69163384  0.53499675  1
  C  C6  1  0.76387689  0.29695589  0.33382995  1
  C  C7  1  0.82909802  0.56202734  0.46742754  1
  C  C8  1  0.22964745  0.16236503  0.26711888  1
  C  C9  1  0.62721315  0.74284074  0.07149624  1
"
1888,1888,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.86786000
_cell_length_b   4.20524752
_cell_length_c   4.91692000
_cell_angle_alpha   83.69840101
_cell_angle_beta   86.70746000
_cell_angle_gamma   66.00960447
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   72.61775433
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.07905402  0.46788788  0.57625647  1
  C  C1  1  0.28101917  0.20034442  0.77506123  1
  C  C2  1  0.67910429  0.66783835  0.17623548  1
  C  C3  1  0.88120310  0.40030396  0.37505959  1
  C  C4  1  0.48114724  0.60030071  0.97504466  1
  C  C5  1  0.68107275  0.00028616  0.17511263  1
  C  C6  1  0.27909677  0.86790136  0.77616320  1
  C  C7  1  0.87913781  0.06791474  0.37622190  1
  C  C8  1  0.47899915  0.26789098  0.97626071  1
  C  C9  1  0.08105520  0.80025054  0.57511551  1
"
1889,1889,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.52307000
_cell_length_b   4.97772568
_cell_length_c   4.98486000
_cell_angle_alpha   111.56713350
_cell_angle_beta   89.98962000
_cell_angle_gamma   89.98909015
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   58.22242798
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.00876349  0.36693984  0.15734975  1
  C  C1  1  0.00880739  0.85562914  0.64563276  1
  C  C2  1  0.00854306  0.53721438  0.96151923  1
  C  C3  1  0.00926829  0.37102948  0.64124468  1
  C  C4  1  0.50830852  0.18113975  0.10471167  1
  C  C5  1  0.00833711  0.05043883  0.47456506  1
  C  C6  1  0.00943364  0.53500075  0.47802425  1
  C  C7  1  0.50799415  0.99627521  0.28858879  1
  C  C8  1  0.50781670  0.72318543  0.01506125  1
  C  C9  1  0.50801875  0.90820880  0.83104507  1
"
