,material_id,cif
10,10,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.48446000
_cell_length_b   7.63972266
_cell_length_c   8.06618000
_cell_angle_alpha   92.84458499
_cell_angle_beta   92.32615000
_cell_angle_gamma   98.11283324
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C24
_cell_volume   151.20638466
_cell_formula_units_Z   24
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.54777153  0.18897167  0.40006171  1
  C  C1  1  0.54330802  0.16299628  0.58155394  1
  C  C2  1  0.64802436  0.37571503  0.36567811  1
  C  C3  1  0.27403095  0.68170786  0.15187614  1
  C  C4  1  0.45768963  0.06179286  0.24392554  1
  C  C5  1  0.17926764  0.48495966  0.11232811  1
  C  C6  1  0.19205251  0.45746525  0.42897445  1
  C  C7  1  0.77466947  0.49517980  0.80763062  1
  C  C8  1  0.44288926  0.96878910  0.59802355  1
  C  C9  1  0.81916772  0.71241903  0.51177930  1
  C  C10  1  0.90768710  0.95224150  0.23068993  1
  C  C11  1  0.03594571  0.39424660  0.94040507  1
  C  C12  1  0.84744873  0.69041104  0.82632552  1
  C  C13  1  0.63678080  0.39203441  0.17868932  1
  C  C14  1  0.22743405  0.40284136  0.76593771  1
  C  C15  1  0.99706687  0.08216785  0.83249294  1
  C  C16  1  0.81908624  0.77326496  0.17532768  1
  C  C17  1  0.90032991  0.88831999  0.53922724  1
  C  C18  1  0.45201665  0.96990105  0.79790636  1
  C  C19  1  0.38963216  0.78046824  0.83560835  1
  C  C20  1  0.99254335  0.19937796  0.98949051  1
  C  C21  1  0.27603230  0.62500931  0.48688664  1
  C  C22  1  0.08686009  0.21947840  0.68430029  1
  C  C23  1  0.51112965  0.19950399  0.09890958  1
"
11,11,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44698000
_cell_length_b   7.52044349
_cell_length_c   9.10072297
_cell_angle_alpha   76.71227941
_cell_angle_beta   89.99301472
_cell_angle_gamma   80.69033238
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C24
_cell_volume   160.72466037
_cell_formula_units_Z   24
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.04802037  0.12441506  0.13588154  1
  C  C1  1  0.69621734  0.82837327  0.71637572  1
  C  C2  1  0.70159521  0.81588876  0.88602797  1
  C  C3  1  0.43172279  0.35416058  0.95347520  1
  C  C4  1  0.36370958  0.48773751  0.67481322  1
  C  C5  1  0.52696300  0.16554451  0.90634899  1
  C  C6  1  0.44797303  0.32206487  0.26785030  1
  C  C7  1  0.80745423  0.61517294  0.15001964  1
  C  C8  1  0.86632120  0.47998313  0.60316921  1
  C  C9  1  0.90424041  0.41074696  0.18683665  1
  C  C10  1  0.53474358  0.15305346  0.74468956  1
  C  C11  1  0.90237684  0.40836489  0.47335935  1
  C  C12  1  0.18036990  0.85815154  0.96857637  1
  C  C13  1  0.42282533  0.36782888  0.41444363  1
  C  C14  1  0.07802564  0.06161357  0.98552351  1
  C  C15  1  0.26300264  0.70354959  0.10956462  1
  C  C16  1  0.78709053  0.64584377  0.82570824  1
  C  C17  1  0.61775466  0.98610261  0.38971229  1
  C  C18  1  0.13484105  0.95242100  0.46678535  1
  C  C19  1  0.94211906  0.33269505  0.05066081  1
  C  C20  1  0.15241289  0.91809794  0.63732053  1
  C  C21  1  0.55440891  0.11304555  0.23523052  1
  C  C22  1  0.34301741  0.53209692  0.82530652  1
  C  C23  1  0.06184502  0.09952024  0.69091676  1
"
12,12,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.46857000
_cell_length_b   6.64420667
_cell_length_c   8.50525249
_cell_angle_alpha   101.34590441
_cell_angle_beta   89.98821931
_cell_angle_gamma   89.98093319
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C24
_cell_volume   136.77428674
_cell_formula_units_Z   24
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.01973902  0.62137193  0.86263589  1
  C  C1  1  0.01506785  0.25705159  0.86317144  1
  C  C2  1  0.51477397  0.12742074  0.82571287  1
  C  C3  1  0.01703807  0.82346896  0.80500179  1
  C  C4  1  0.51333434  0.23447245  0.26941815  1
  C  C5  1  0.01660973  0.87638728  0.63940973  1
  C  C6  1  0.51959959  0.64268431  0.97128188  1
  C  C7  1  0.51939154  0.39013959  0.63655622  1
  C  C8  1  0.01431061  0.19508543  0.16141978  1
  C  C9  1  0.01717627  0.95850023  0.13222490  1
  C  C10  1  0.01771559  0.68550237  0.51402694  1
  C  C11  1  0.01922880  0.41907897  0.74802300  1
  C  C12  1  0.51767360  0.43996828  0.35413027  1
  C  C13  1  0.01587151  0.72340862  0.33094401  1
  C  C14  1  0.51732556  0.60070792  0.25989063  1
  C  C15  1  0.51318155  0.07393278  0.37282315  1
  C  C16  1  0.51804996  0.87486090  0.04438707  1
  C  C17  1  0.51543255  0.01716589  0.64852914  1
  C  C18  1  0.51508743  0.16755651  0.54541661  1
  C  C19  1  0.01546071  0.35305797  0.04596777  1
  C  C20  1  0.51788113  0.54593352  0.52067495  1
  C  C21  1  0.01369307  0.94335524  0.31101425  1
  C  C22  1  0.51693588  0.49246322  0.08309095  1
  C  C23  1  0.51610534  0.93120332  0.88395390  1
"
13,13,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.46828000
_cell_length_b   5.02702000
_cell_length_c   12.50410152
_cell_angle_alpha   101.54911260
_cell_angle_beta   93.48875951
_cell_angle_gamma   91.50106000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C24
_cell_volume   151.61216084
_cell_formula_units_Z   24
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.91182607  0.62078963  0.95968764  1
  C  C1  1  0.99345300  0.45460250  0.04060700  1
  C  C2  1  0.42296789  0.78863986  0.99491999  1
  C  C3  1  0.18376241  0.49051945  0.32250185  1
  C  C4  1  0.26152814  0.72369721  0.54746991  1
  C  C5  1  0.15058389  0.37522417  0.20712559  1
  C  C6  1  0.97504665  0.07913118  0.13670431  1
  C  C7  1  0.82525857  0.63078377  0.75145548  1
  C  C8  1  0.27661897  0.44121391  0.57678065  1
  C  C9  1  0.73823212  0.05057753  0.47032365  1
  C  C10  1  0.41031960  0.04941611  0.96112677  1
  C  C11  1  0.42902889  0.88073103  0.12345122  1
  C  C12  1  0.33048171  0.80481084  0.75244935  1
  C  C13  1  0.81302534  0.12924816  0.68032915  1
  C  C14  1  0.36548759  0.05662682  0.84079892  1
  C  C15  1  0.86014017  0.19714036  0.80758085  1
  C  C16  1  0.30021632  0.94702239  0.65424551  1
  C  C17  1  0.73924493  0.75671691  0.47968680  1
  C  C18  1  0.69944190  0.56867427  0.37221832  1
  C  C19  1  0.92775884  0.16850010  0.02241758  1
  C  C20  1  0.24526611  0.18706201  0.48818253  1
  C  C21  1  0.79789584  0.40973677  0.64559872  1
  C  C22  1  0.86500210  0.48944992  0.84354620  1
  C  C23  1  0.23658876  0.57329621  0.14001969  1
"
14,14,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.47723000
_cell_length_b   6.12959771
_cell_length_c   9.26589000
_cell_angle_alpha   95.24397215
_cell_angle_beta   90.28818000
_cell_angle_gamma   101.63230496
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C24
_cell_volume   137.19103630
_cell_formula_units_Z   24
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.87106026  0.51445205  0.04151879  1
  C  C1  1  0.95288604  0.67903737  0.80402670  1
  C  C2  1  0.81764212  0.40660977  0.29518024  1
  C  C3  1  0.55896692  0.88836886  0.00852788  1
  C  C4  1  0.77390983  0.31991220  0.13633839  1
  C  C5  1  0.47719714  0.72925390  0.71619027  1
  C  C6  1  0.44581698  0.66206474  0.08382360  1
  C  C7  1  0.27804531  0.32259692  0.36782245  1
  C  C8  1  0.60775765  0.99146345  0.26655726  1
  C  C9  1  0.26626496  0.31982709  0.83106075  1
  C  C10  1  0.05789473  0.88861738  0.91632708  1
  C  C11  1  0.78047256  0.31298836  0.59158115  1
  C  C12  1  0.65167737  0.06990154  0.57686943  1
  C  C13  1  0.94074209  0.65401000  0.31870899  1
  C  C14  1  0.14674783  0.07022214  0.80743638  1
  C  C15  1  0.44004188  0.64894941  0.55412425  1
  C  C16  1  0.10730242  0.98407509  0.49636579  1
  C  C17  1  0.48210732  0.73927406  0.24726194  1
  C  C18  1  0.14980846  0.07322414  0.35038756  1
  C  C19  1  0.32332628  0.40352338  0.53269217  1
  C  C20  1  0.60632420  0.98766991  0.72337433  1
  C  C21  1  0.83273964  0.44960130  0.87447705  1
  C  C22  1  0.98097687  0.73246231  0.48097282  1
  C  C23  1  0.65272804  0.08392152  0.12327431  1
"
15,15,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.48408000
_cell_length_b   7.34522865
_cell_length_c   8.29759000
_cell_angle_alpha   69.74506457
_cell_angle_beta   83.18937000
_cell_angle_gamma   81.71559785
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C24
_cell_volume   140.16908995
_cell_formula_units_Z   24
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.28394137  0.26684790  0.00004337  1
  C  C1  1  0.10179752  0.41990281  0.23723582  1
  C  C2  1  0.35987163  0.63338211  0.56604595  1
  C  C3  1  0.44324890  0.51912454  0.44716445  1
  C  C4  1  0.73304201  0.10839968  0.25307193  1
  C  C5  1  0.08652613  0.01952339  0.54547131  1
  C  C6  1  0.79517059  0.34149781  0.89424641  1
  C  C7  1  0.92737544  0.19408013  0.76481807  1
  C  C8  1  0.62985072  0.98817296  0.44350532  1
  C  C9  1  0.22239289  0.64103381  0.73623176  1
  C  C10  1  0.48561217  0.71725082  0.30646454  1
  C  C11  1  0.99377544  0.76327675  0.19873165  1
  C  C12  1  0.20344624  0.24151844  0.19131113  1
  C  C13  1  0.61503386  0.66434742  0.97554194  1
  C  C14  1  0.11312021  0.85680063  0.72246471  1
  C  C15  1  0.99836691  0.21417257  0.57285773  1
  C  C16  1  0.45520111  0.06996576  0.84264016  1
  C  C17  1  0.08922410  0.62602745  0.09181898  1
  C  C18  1  0.72202787  0.55722066  0.83863822  1
  C  C19  1  0.38283634  0.05720063  0.02283525  1
  C  C20  1  0.87848989  0.98155863  0.12412022  1
  C  C21  1  0.56738161  0.87226495  0.82277417  1
  C  C22  1  0.52339838  0.79487376  0.44453282  1
  C  C23  1  0.00217725  0.40498930  0.42831200  1
"
16,16,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.45485000
_cell_length_b   4.97730000
_cell_length_c   12.29824790
_cell_angle_alpha   79.83505427
_cell_angle_beta   89.03117503
_cell_angle_gamma   88.02703000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C24
_cell_volume   147.81118585
_cell_formula_units_Z   24
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.57222819  0.32565643  0.24364782  1
  C  C1  1  0.06630983  0.13795451  0.25891850  1
  C  C2  1  0.02427555  0.27414472  0.81599948  1
  C  C3  1  0.51622105  0.32382187  0.87991980  1
  C  C4  1  0.54882403  0.91610883  0.65762855  1
  C  C5  1  0.54967780  0.77708837  0.18175484  1
  C  C6  1  0.05415134  0.94353356  0.36627894  1
  C  C7  1  0.52594436  0.47153897  0.52824254  1
  C  C8  1  0.04721149  0.88246528  0.71518909  1
  C  C9  1  0.63526191  0.51647330  0.13804185  1
  C  C10  1  0.03011465  0.48506963  0.47252426  1
  C  C11  1  0.54198572  0.58746150  0.29620910  1
  C  C12  1  0.03651203  0.95986206  0.16358850  1
  C  C13  1  0.52211889  0.40605924  0.64369554  1
  C  C14  1  0.03425904  0.63869348  0.35920577  1
  C  C15  1  0.01791381  0.39728164  0.69992716  1
  C  C16  1  0.79009981  0.43283852  0.04180722  1
  C  C17  1  0.57940446  0.55716404  0.94023193  1
  C  C18  1  0.05603390  0.98940051  0.48123203  1
  C  C19  1  0.97249071  0.12510173  0.04433470  1
  C  C20  1  0.52723702  0.85548831  0.89959651  1
  C  C21  1  0.03534965  0.94200765  0.82829764  1
  C  C22  1  0.55515362  0.95073430  0.54048169  1
  C  C23  1  0.49165556  0.07701696  0.97640954  1
"
17,17,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44724000
_cell_length_b   8.47277935
_cell_length_c   8.49296344
_cell_angle_alpha   63.30811122
_cell_angle_beta   86.27789516
_cell_angle_gamma   87.63534654
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C24
_cell_volume   156.98842337
_cell_formula_units_Z   24
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.33046534  0.02379908  0.91852900  1
  C  C1  1  0.79846395  0.23202553  0.97039948  1
  C  C2  1  0.43611925  0.85020581  0.88518955  1
  C  C3  1  0.32855783  0.77264507  0.22321874  1
  C  C4  1  0.79080721  0.56645903  0.69146698  1
  C  C5  1  0.66378162  0.05508703  0.32291102  1
  C  C6  1  0.85286495  0.70418032  0.16983687  1
  C  C7  1  0.81339452  0.25233481  0.65708608  1
  C  C8  1  0.31078246  0.40635709  0.08440032  1
  C  C9  1  0.13349086  0.02984069  0.41276395  1
  C  C10  1  0.82339274  0.13795702  0.84781008  1
  C  C11  1  0.28594967  0.97065640  0.11769017  1
  C  C12  1  0.79949838  0.43309367  0.14530636  1
  C  C13  1  0.53090893  0.91647931  0.69177501  1
  C  C14  1  0.31464786  0.43297727  0.39085582  1
  C  C15  1  0.91610989  0.76566132  0.97762017  1
  C  C16  1  0.75616518  0.06085427  0.14501657  1
  C  C17  1  0.82237311  0.49206475  0.28664448  1
  C  C18  1  0.28412497  0.50075905  0.77482830  1
  C  C19  1  0.80477688  0.67102508  0.50644340  1
  C  C20  1  0.06074812  0.95686445  0.60126553  1
  C  C21  1  0.29540765  0.34228167  0.94776525  1
  C  C22  1  0.31815953  0.70499952  0.41684148  1
  C  C23  1  0.31982102  0.31118944  0.56786559  1
"
18,18,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.48973000
_cell_length_b   7.13751000
_cell_length_c   8.37662000
_cell_angle_alpha   71.80155000
_cell_angle_beta   88.78391000
_cell_angle_gamma   89.78052000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C24
_cell_volume   141.37830589
_cell_formula_units_Z   24
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.35979931  0.55561845  0.09456155  1
  C  C1  1  0.35193708  0.44715742  0.97723000  1
  C  C2  1  0.86644971  0.63087028  0.73814147  1
  C  C3  1  0.36442483  0.76987905  0.05153632  1
  C  C4  1  0.84634262  0.50643879  0.44068712  1
  C  C5  1  0.86048986  0.80326445  0.14090933  1
  C  C6  1  0.36095781  0.23804859  0.63139063  1
  C  C7  1  0.35121132  0.47705427  0.55163342  1
  C  C8  1  0.78227867  0.97301565  0.19623605  1
  C  C9  1  0.33915899  0.26457104  0.12137394  1
  C  C10  1  0.78140521  0.69813099  0.32370055  1
  C  C11  1  0.37093819  0.64406671  0.63370957  1
  C  C12  1  0.40923628  0.87049213  0.52072202  1
  C  C13  1  0.36819903  0.89304434  0.85902373  1
  C  C14  1  0.86012529  0.44269803  0.87792077  1
  C  C15  1  0.59229891  0.86736385  0.35405798  1
  C  C16  1  0.85796499  0.34021246  0.36617785  1
  C  C17  1  0.35737721  0.36894933  0.25487011  1
  C  C18  1  0.86785442  0.17935433  0.54732824  1
  C  C19  1  0.87478824  0.84180069  0.77340534  1
  C  C20  1  0.35978614  0.13587929  0.82492770  1
  C  C21  1  0.85634147  0.20877414  0.89468695  1
  C  C22  1  0.89273981  0.95648526  0.58073774  1
  C  C23  1  0.83583479  0.16491376  0.09149085  1
"
19,19,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44808000
_cell_length_b   7.66468743
_cell_length_c   9.00247255
_cell_angle_alpha   97.28749426
_cell_angle_beta   97.73685707
_cell_angle_gamma   99.15432776
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C24
_cell_volume   163.34178083
_cell_formula_units_Z   24
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.17934121  0.89604348  0.30960961  1
  C  C1  1  0.57441838  0.97538487  0.03287593  1
  C  C2  1  0.65271287  0.27640060  0.88229097  1
  C  C3  1  0.26210710  0.25566679  0.12126760  1
  C  C4  1  0.88685118  0.72433898  0.90677130  1
  C  C5  1  0.51233526  0.61207346  0.25665159  1
  C  C6  1  0.84699550  0.19073259  0.35375894  1
  C  C7  1  0.97251877  0.51034907  0.27990386  1
  C  C8  1  0.83522360  0.30891945  0.21395072  1
  C  C9  1  0.75750076  0.56987144  0.80244803  1
  C  C10  1  0.87407530  0.94850252  0.64475157  1
  C  C11  1  0.19495311  0.50569418  0.74028910  1
  C  C12  1  0.54813000  0.23405190  0.71129152  1
  C  C13  1  0.43031538  0.03859473  0.66760445  1
  C  C14  1  0.05556945  0.50559934  0.44941093  1
  C  C15  1  0.98831531  0.33582174  0.48885881  1
  C  C16  1  0.75272336  0.76707843  0.57966773  1
  C  C17  1  0.61896331  0.79587647  0.28690466  1
  C  C18  1  0.19463376  0.28463655  0.95943916  1
  C  C19  1  0.28753709  0.07841304  0.34615725  1
  C  C20  1  0.06259471  0.32220559  0.65323849  1
  C  C21  1  0.13509326  0.06043784  0.06834435  1
  C  C22  1  0.45012398  0.80448933  0.95169413  1
  C  C23  1  0.19242209  0.67410961  0.55230032  1
"
20,20,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.83459000
_cell_length_b   6.00367000
_cell_length_c   6.42531452
_cell_angle_alpha   79.38306382
_cell_angle_beta   77.92067048
_cell_angle_gamma   75.77888000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C24
_cell_volume   175.03426710
_cell_formula_units_Z   24
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.17990502  0.28954854  0.71402141  1
  C  C1  1  0.31774830  0.80959364  0.67174870  1
  C  C2  1  0.35704894  0.02116796  0.23810958  1
  C  C3  1  0.68552146  0.70860564  0.87320456  1
  C  C4  1  0.99903124  0.55141079  0.17589370  1
  C  C5  1  0.79981770  0.80995760  0.67102209  1
  C  C6  1  0.20598999  0.39158992  0.50369091  1
  C  C7  1  0.60328037  0.97448007  0.33297408  1
  C  C8  1  0.99137112  0.12232279  0.03600980  1
  C  C9  1  0.68076261  0.27804446  0.73325355  1
  C  C10  1  0.07192347  0.85540159  0.57645156  1
  C  C11  1  0.40821238  0.23035658  0.83284235  1
  C  C12  1  0.50039383  0.54059643  0.19497154  1
  C  C13  1  0.38565172  0.70933583  0.87526445  1
  C  C14  1  0.57414104  0.87119779  0.54731848  1
  C  C15  1  0.97037486  0.44420182  0.39513370  1
  C  C16  1  0.10079883  0.95897529  0.36209440  1
  C  C17  1  0.47487888  0.43828499  0.40532624  1
  C  C18  1  0.87599625  0.02012683  0.23790380  1
  C  C19  1  0.71058470  0.38535727  0.51384306  1
  C  C20  1  0.29161372  0.12149993  0.03441814  1
  C  C21  1  0.75660655  0.60268399  0.07493266  1
  C  C22  1  0.27056151  0.60031092  0.07710036  1
  C  C23  1  0.92342881  0.22744320  0.83355160  1
"
21,21,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.48234000
_cell_length_b   6.72800174
_cell_length_c   8.32193276
_cell_angle_alpha   95.25761056
_cell_angle_beta   90.00148862
_cell_angle_gamma   100.62112691
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C24
_cell_volume   136.00992833
_cell_formula_units_Z   24
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.23609755  0.69702732  0.58473632  1
  C  C1  1  0.49146940  0.20940197  0.04862534  1
  C  C2  1  0.65769357  0.54228861  0.30518452  1
  C  C3  1  0.44600491  0.11933626  0.62793371  1
  C  C4  1  0.09644063  0.42360964  0.69753727  1
  C  C5  1  0.67520524  0.57503579  0.97631733  1
  C  C6  1  0.12429005  0.47503377  0.52939993  1
  C  C7  1  0.47995593  0.18421925  0.41274579  1
  C  C8  1  0.85244660  0.93347264  0.86946321  1
  C  C9  1  0.13271819  0.48984536  0.20738545  1
  C  C10  1  0.31697347  0.85861381  0.12539356  1
  C  C11  1  0.95273607  0.12756981  0.30952480  1
  C  C12  1  0.74027790  0.70610330  0.83993310  1
  C  C13  1  0.20863142  0.64490171  0.75209000  1
  C  C14  1  0.59247238  0.41215520  0.44155068  1
  C  C15  1  0.01759970  0.25826961  0.15644989  1
  C  C16  1  0.88645290  0.00134588  0.65531397  1
  C  C17  1  0.20133211  0.62696135  0.07453878  1
  C  C18  1  0.77005104  0.76879657  0.36150124  1
  C  C19  1  0.56121553  0.34884656  0.92087768  1
  C  C20  1  0.54163288  0.31390924  0.74109100  1
  C  C21  1  0.38102862  0.98939760  0.97216993  1
  C  C22  1  0.84200558  0.90741430  0.23346086  1
  C  C23  1  0.79117141  0.80674013  0.54147764  1
"
22,22,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.88167000
_cell_length_b   5.39222674
_cell_length_c   6.41046798
_cell_angle_alpha   66.42247332
_cell_angle_beta   81.70530400
_cell_angle_gamma   63.09121939
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C24
_cell_volume   137.77197027
_cell_formula_units_Z   24
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.46334104  0.60861648  0.49230403  1
  C  C1  1  0.04403946  0.18919832  0.95129251  1
  C  C2  1  0.35744268  0.92821674  0.31535575  1
  C  C3  1  0.08906847  0.46391509  0.31581027  1
  C  C4  1  0.60652531  0.45623002  0.32400619  1
  C  C5  1  0.06670217  0.68428176  0.80790705  1
  C  C6  1  0.70846468  0.53501643  0.63890905  1
  C  C7  1  0.87175034  0.92647770  0.32443839  1
  C  C8  1  0.87224158  0.53243639  0.95910663  1
  C  C9  1  0.14445844  0.91902465  0.17239551  1
  C  C10  1  0.96460170  0.60556772  0.49262127  1
  C  C11  1  0.18172954  0.14170867  0.42410035  1
  C  C12  1  0.31213740  0.58288509  0.17974336  1
  C  C13  1  0.58305867  0.67719362  0.81569233  1
  C  C14  1  0.49015300  0.99974633  0.70710834  1
  C  C15  1  0.81894071  0.00766602  0.69090911  1
  C  C16  1  0.52947189  0.22144671  0.95893275  1
  C  C17  1  0.62902208  0.95185884  0.18037563  1
  C  C18  1  0.80212380  0.21378297  0.80715397  1
  C  C19  1  0.20960136  0.53202986  0.63930691  1
  C  C20  1  0.85449339  0.13265834  0.44147587  1
  C  C21  1  0.79973677  0.60915830  0.17214405  1
  C  C22  1  0.36136839  0.55708524  0.95165370  1
  C  C23  1  0.31579101  0.21253443  0.81670358  1
"
